region,district,date,Market,source,commodity,Price,market_day,Year,month,week,Type
Savannah,Bole,15-09-2025,Bamboi market,wholesale,Groundnut Red,21.765,2025-09-15,2025,9,3,wholesale
Savannah,Bole,15-09-2025,Bamboi market,wholesale,Soya Bean,13.3225,2025-09-15,2025,9,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,27-09-2025,Bibiani ,wholesale,white maize,7.29,2025-09-27,2025,9,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,27-09-2025,Bibiani ,wholesale,Maize Yellow,7.573333333,2025-09-27,2025,9,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,27-09-2025,Bibiani ,wholesale,Rice Local perfumed,14.87333333,2025-09-27,2025,9,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,27-09-2025,Bibiani ,wholesale,Rice Local non perfumed,12.56,2025-09-27,2025,9,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,27-09-2025,Bibiani ,wholesale,Groundnut Red,21.41,2025-09-27,2025,9,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,27-09-2025,Bibiani ,wholesale,Soya Bean,16.14666667,2025-09-27,2025,9,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,27-09-2025,Bibiani ,wholesale,Unshelled Groundnut,23.04,2025-09-27,2025,9,4,wholesale
Greater Accra,TMA-Tema East,25-09-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,white maize,10.66666667,2025-09-25,2025,9,4,wholesale
Greater Accra,TMA-Tema East,25-09-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Maize Yellow,11.66666667,2025-09-25,2025,9,4,wholesale
Greater Accra,TMA-Tema East,25-09-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Rice Local perfumed,26.38333333,2025-09-25,2025,9,4,wholesale
Greater Accra,TMA-Tema East,25-09-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Groundnut Red,29.33333333,2025-09-25,2025,9,4,wholesale
Greater Accra,TMA-Tema East,25-09-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Soya Bean,17.33333333,2025-09-25,2025,9,4,wholesale
Ahafo,Asunafo North Municipal,28-09-2025,Goaso,wholesale,white maize,6.1,2025-09-28,2025,9,4,wholesale
Ahafo,Asunafo North Municipal,28-09-2025,Goaso,wholesale,Maize Yellow,6.166666667,2025-09-28,2025,9,4,wholesale
Ahafo,Asunafo North Municipal,28-09-2025,Goaso,wholesale,Rice Local perfumed,13.36,2025-09-28,2025,9,4,wholesale
Ahafo,Asunafo North Municipal,28-09-2025,Goaso,wholesale,Groundnut Red,19.07666667,2025-09-28,2025,9,4,wholesale
Ahafo,Asunafo North Municipal,28-09-2025,Goaso,wholesale,Unshelled Groundnut,34.21,2025-09-28,2025,9,4,wholesale
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,wholesale,white maize,4.14,2025-09-28,2025,9,4,wholesale
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,wholesale,Maize Yellow,4.14,2025-09-28,2025,9,4,wholesale
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,wholesale,Groundnut Red,9.86,2025-09-28,2025,9,4,wholesale
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,wholesale,Soya Bean,8.0,2025-09-28,2025,9,4,wholesale
Bono East,Techiman Municipal,25-09-2025,Techiman Market,wholesale,white maize,4.176666667,2025-09-25,2025,9,4,wholesale
Bono East,Techiman Municipal,25-09-2025,Techiman Market,wholesale,Maize Yellow,4.873333333,2025-09-25,2025,9,4,wholesale
Bono East,Techiman Municipal,25-09-2025,Techiman Market,wholesale,Rice Local perfumed,12.67,2025-09-25,2025,9,4,wholesale
Bono East,Techiman Municipal,25-09-2025,Techiman Market,wholesale,Rice Local non perfumed,10.13,2025-09-25,2025,9,4,wholesale
Bono East,Techiman Municipal,25-09-2025,Techiman Market,wholesale,Groundnut Red,17.22333333,2025-09-25,2025,9,4,wholesale
Bono East,Techiman Municipal,25-09-2025,Techiman Market,wholesale,Soya Bean,8.273333333,2025-09-25,2025,9,4,wholesale
Upper West,Wa Municipal,30-09-2025,WA MARKET,wholesale,white maize,10.4,2025-09-30,2025,9,5,wholesale
Upper West,Wa Municipal,30-09-2025,WA MARKET,wholesale,Maize Yellow,10.4,2025-09-30,2025,9,5,wholesale
Upper West,Wa Municipal,30-09-2025,WA MARKET,wholesale,Rice Local perfumed,16.0,2025-09-30,2025,9,5,wholesale
Upper West,Wa Municipal,30-09-2025,WA MARKET,wholesale,Rice Local non perfumed,24.0,2025-09-30,2025,9,5,wholesale
Upper West,Wa Municipal,30-09-2025,WA MARKET,wholesale,Groundnut Red,24.0,2025-09-30,2025,9,5,wholesale
Upper West,Wa Municipal,30-09-2025,WA MARKET,wholesale,Soya Bean,12.8,2025-09-30,2025,9,5,wholesale
Upper West,Wa Municipal,30-09-2025,WA MARKET,wholesale,Unshelled Groundnut,13.0,2025-09-30,2025,9,5,wholesale
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,wholesale,white maize,3.75,2025-09-24,2025,9,4,wholesale
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,wholesale,Maize Yellow,3.75,2025-09-24,2025,9,4,wholesale
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,wholesale,Rice Local perfumed,11.67,2025-09-24,2025,9,4,wholesale
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,wholesale,Rice Local non perfumed,10.0,2025-09-24,2025,9,4,wholesale
Eastern,New Juaben South Municipal,02-10-2025,CENTRAL MARKET ,wholesale,Unshelled Groundnut,15.91,2025-10-02,2025,10,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,02-10-2025,Bibiani ,wholesale,white maize,5.3,2025-10-02,2025,10,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,02-10-2025,Bibiani ,wholesale,Maize Yellow,7.81,2025-10-02,2025,10,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,02-10-2025,Bibiani ,wholesale,Rice Local perfumed,11.535,2025-10-02,2025,10,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,02-10-2025,Bibiani ,wholesale,Rice Local non perfumed,13.38666667,2025-10-02,2025,10,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,02-10-2025,Bibiani ,wholesale,Groundnut Red,20.16333333,2025-10-02,2025,10,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,02-10-2025,Bibiani ,wholesale,Soya Bean,17.60333333,2025-10-02,2025,10,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,02-10-2025,Bibiani ,wholesale,Unshelled Groundnut,24.23,2025-10-02,2025,10,1,wholesale
Ahafo,Asunafo North Municipal,03-10-2025,Goaso,wholesale,white maize,6.633333333,2025-10-03,2025,10,1,wholesale
Ahafo,Asunafo North Municipal,03-10-2025,Goaso,wholesale,Maize Yellow,6.68,2025-10-03,2025,10,1,wholesale
Ahafo,Asunafo North Municipal,03-10-2025,Goaso,wholesale,Rice Local perfumed,14.16666667,2025-10-03,2025,10,1,wholesale
Ahafo,Asunafo North Municipal,03-10-2025,Goaso,wholesale,Groundnut Red,18.91666667,2025-10-03,2025,10,1,wholesale
Bono,Sunyani Municipal,01-10-2025,Nana Bosomah,wholesale,white maize,4.62,2025-10-01,2025,10,1,wholesale
Bono,Sunyani Municipal,01-10-2025,Nana Bosomah,wholesale,Maize Yellow,4.62,2025-10-01,2025,10,1,wholesale
Bono,Sunyani Municipal,01-10-2025,Nana Bosomah,wholesale,Rice Local perfumed,11.67,2025-10-01,2025,10,1,wholesale
Bono,Sunyani Municipal,01-10-2025,Nana Bosomah,wholesale,Rice Local non perfumed,10.0,2025-10-01,2025,10,1,wholesale
Upper West,Wa Municipal,06-10-2025,WA MARKET,wholesale,white maize,10.4,2025-10-06,2025,10,1,wholesale
Upper West,Wa Municipal,06-10-2025,WA MARKET,wholesale,Maize Yellow,10.4,2025-10-06,2025,10,1,wholesale
Upper West,Wa Municipal,06-10-2025,WA MARKET,wholesale,Rice Local perfumed,32.0,2025-10-06,2025,10,1,wholesale
Upper West,Wa Municipal,06-10-2025,WA MARKET,wholesale,Rice Local non perfumed,24.0,2025-10-06,2025,10,1,wholesale
Upper West,Wa Municipal,06-10-2025,WA MARKET,wholesale,Groundnut Red,24.0,2025-10-06,2025,10,1,wholesale
Upper West,Wa Municipal,06-10-2025,WA MARKET,wholesale,Soya Bean,12.8,2025-10-06,2025,10,1,wholesale
Upper West,Wa Municipal,06-10-2025,WA MARKET,wholesale,Unshelled Groundnut,13.0,2025-10-06,2025,10,1,wholesale
Greater Accra,TMA-Tema East,04-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,white maize,9.333333333,2025-10-04,2025,10,1,wholesale
Greater Accra,TMA-Tema East,04-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Maize Yellow,10.33333333,2025-10-04,2025,10,1,wholesale
Greater Accra,TMA-Tema East,04-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Rice Local perfumed,27.10333333,2025-10-04,2025,10,1,wholesale
Greater Accra,TMA-Tema East,04-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Groundnut Red,32.25666667,2025-10-04,2025,10,1,wholesale
Greater Accra,TMA-Tema East,04-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Soya Bean,15.79333333,2025-10-04,2025,10,1,wholesale
Bono East,Techiman Municipal,02-10-2025,Techiman Market,wholesale,white maize,4.23,2025-10-02,2025,10,1,wholesale
Bono East,Techiman Municipal,02-10-2025,Techiman Market,wholesale,Maize Yellow,5.0,2025-10-02,2025,10,1,wholesale
Bono East,Techiman Municipal,02-10-2025,Techiman Market,wholesale,Rice Local perfumed,12.11,2025-10-02,2025,10,1,wholesale
Bono East,Techiman Municipal,02-10-2025,Techiman Market,wholesale,Rice Local non perfumed,9.88,2025-10-02,2025,10,1,wholesale
Bono East,Techiman Municipal,02-10-2025,Techiman Market,wholesale,Groundnut Red,17.39,2025-10-02,2025,10,1,wholesale
Bono East,Techiman Municipal,02-10-2025,Techiman Market,wholesale,Soya Bean,8.396666667,2025-10-02,2025,10,1,wholesale
Ahafo,Asunafo North Municipal,09-10-2025,Goaso,wholesale,white maize,5.286666667,2025-10-09,2025,10,2,wholesale
Ahafo,Asunafo North Municipal,09-10-2025,Goaso,wholesale,Maize Yellow,5.246666667,2025-10-09,2025,10,2,wholesale
Ahafo,Asunafo North Municipal,09-10-2025,Goaso,wholesale,Groundnut Red,19.23,2025-10-09,2025,10,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,10-10-2025,Bibiani ,wholesale,white maize,7.01,2025-10-10,2025,10,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,10-10-2025,Bibiani ,wholesale,Maize Yellow,7.443333333,2025-10-10,2025,10,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,10-10-2025,Bibiani ,wholesale,Rice Local perfumed,15.97,2025-10-10,2025,10,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,10-10-2025,Bibiani ,wholesale,Rice Local non perfumed,13.70333333,2025-10-10,2025,10,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,10-10-2025,Bibiani ,wholesale,Groundnut Red,20.42333333,2025-10-10,2025,10,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,10-10-2025,Bibiani ,wholesale,Soya Bean,14.79666667,2025-10-10,2025,10,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,10-10-2025,Bibiani ,wholesale,Unshelled Groundnut,19.49333333,2025-10-10,2025,10,2,wholesale
Savannah,Bole,16-09-2025,Bamboi market,wholesale,white maize,4.33,2025-09-16,2025,9,3,wholesale
Savannah,Bole,16-09-2025,Bamboi market,wholesale,Maize Yellow,4.33,2025-09-16,2025,9,3,wholesale
Savannah,Bole,16-09-2025,Bamboi market,wholesale,Rice Local perfumed,11.305,2025-09-16,2025,9,3,wholesale
Savannah,Bole,16-09-2025,Bamboi market,wholesale,Rice Local non perfumed,7.195,2025-09-16,2025,9,3,wholesale
Savannah,Bole,16-09-2025,Bamboi market,wholesale,Groundnut Red,18.4475,2025-09-16,2025,9,3,wholesale
Savannah,Bole,16-09-2025,Bamboi market,wholesale,Soya Bean,13.0525,2025-09-16,2025,9,3,wholesale
Savannah,Bole,16-09-2025,Bamboi market,wholesale,Unshelled Groundnut,4.3675,2025-09-16,2025,9,3,wholesale
Upper West,Wa Municipal,15-10-2025,WA MARKET,wholesale,white maize,11.2,2025-10-15,2025,10,3,wholesale
Upper West,Wa Municipal,15-10-2025,WA MARKET,wholesale,Maize Yellow,11.46666667,2025-10-15,2025,10,3,wholesale
Upper West,Wa Municipal,15-10-2025,WA MARKET,wholesale,Rice Local perfumed,32.0,2025-10-15,2025,10,3,wholesale
Upper West,Wa Municipal,15-10-2025,WA MARKET,wholesale,Rice Local non perfumed,24.0,2025-10-15,2025,10,3,wholesale
Upper West,Wa Municipal,15-10-2025,WA MARKET,wholesale,Groundnut Red,24.0,2025-10-15,2025,10,3,wholesale
Upper West,Wa Municipal,15-10-2025,WA MARKET,wholesale,Soya Bean,12.8,2025-10-15,2025,10,3,wholesale
Upper West,Wa Municipal,15-10-2025,WA MARKET,wholesale,Unshelled Groundnut,12.0,2025-10-15,2025,10,3,wholesale
Bono East,Techiman Municipal,10-10-2025,Techiman,wholesale,white maize,4.23,2025-10-10,2025,10,2,wholesale
Bono East,Techiman Municipal,10-10-2025,Techiman,wholesale,Maize Yellow,5.0,2025-10-10,2025,10,2,wholesale
Bono East,Techiman Municipal,10-10-2025,Techiman,wholesale,Rice Local perfumed,11.22333333,2025-10-10,2025,10,2,wholesale
Bono East,Techiman Municipal,10-10-2025,Techiman,wholesale,Rice Local non perfumed,9.766666667,2025-10-10,2025,10,2,wholesale
Bono East,Techiman Municipal,10-10-2025,Techiman,wholesale,Groundnut Red,14.03333333,2025-10-10,2025,10,2,wholesale
Bono East,Techiman Municipal,10-10-2025,Techiman,wholesale,Soya Bean,8.396666667,2025-10-10,2025,10,2,wholesale
Oti,Nkwanta South Municipal,29-09-2025,NKWANTA,wholesale,white maize,4.33,2025-09-29,2025,9,5,wholesale
Oti,Nkwanta South Municipal,29-09-2025,NKWANTA,wholesale,Rice Local perfumed,10.67,2025-09-29,2025,9,5,wholesale
Oti,Nkwanta South Municipal,29-09-2025,NKWANTA,wholesale,Rice Local non perfumed,7.776666667,2025-09-29,2025,9,5,wholesale
Oti,Nkwanta South Municipal,29-09-2025,NKWANTA,wholesale,Soya Bean,8.836666667,2025-09-29,2025,9,5,wholesale
Oti,Nkwanta South Municipal,06-10-2025,NKWANTA,wholesale,white maize,4.33,2025-10-06,2025,10,1,wholesale
Oti,Nkwanta South Municipal,06-10-2025,NKWANTA,wholesale,Rice Local perfumed,10.67,2025-10-06,2025,10,1,wholesale
Oti,Nkwanta South Municipal,06-10-2025,NKWANTA,wholesale,Rice Local non perfumed,8.33,2025-10-06,2025,10,1,wholesale
Oti,Nkwanta South Municipal,06-10-2025,NKWANTA,wholesale,Soya Bean,11.86666667,2025-10-06,2025,10,1,wholesale
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,wholesale,white maize,3.866666667,2025-10-13,2025,10,2,wholesale
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,wholesale,Maize Yellow,3.86,2025-10-13,2025,10,2,wholesale
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,wholesale,Groundnut Red,9.306666667,2025-10-13,2025,10,2,wholesale
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,wholesale,Soya Bean,6.67,2025-10-13,2025,10,2,wholesale
Greater Accra,TMA-Tema East,11-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,white maize,8.333333333,2025-10-11,2025,10,2,wholesale
Greater Accra,TMA-Tema East,11-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Maize Yellow,9.0,2025-10-11,2025,10,2,wholesale
Greater Accra,TMA-Tema East,11-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Rice Local perfumed,26.37333333,2025-10-11,2025,10,2,wholesale
Greater Accra,TMA-Tema East,11-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Groundnut Red,29.61666667,2025-10-11,2025,10,2,wholesale
Greater Accra,TMA-Tema East,11-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Soya Bean,16.66666667,2025-10-11,2025,10,2,wholesale
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,wholesale,white maize,4.0,2025-10-08,2025,10,2,wholesale
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,wholesale,Maize Yellow,4.0,2025-10-08,2025,10,2,wholesale
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,wholesale,Rice Local perfumed,11.67,2025-10-08,2025,10,2,wholesale
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,wholesale,Rice Local non perfumed,7.0,2025-10-08,2025,10,2,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,16-10-2025,Bibiani ,wholesale,white maize,6.843333333,2025-10-16,2025,10,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,16-10-2025,Bibiani ,wholesale,Maize Yellow,7.42,2025-10-16,2025,10,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,16-10-2025,Bibiani ,wholesale,Rice Local perfumed,16.48,2025-10-16,2025,10,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,16-10-2025,Bibiani ,wholesale,Rice Local non perfumed,13.41,2025-10-16,2025,10,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,16-10-2025,Bibiani ,wholesale,Soya Bean,15.31333333,2025-10-16,2025,10,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,16-10-2025,Bibiani ,wholesale,Unshelled Groundnut,22.54,2025-10-16,2025,10,3,wholesale
Bono East,Techiman Municipal,15-10-2025,Techiman Market,wholesale,white maize,4.23,2025-10-15,2025,10,3,wholesale
Bono East,Techiman Municipal,15-10-2025,Techiman Market,wholesale,Maize Yellow,5.0,2025-10-15,2025,10,3,wholesale
Bono East,Techiman Municipal,15-10-2025,Techiman Market,wholesale,Rice Local perfumed,10.89,2025-10-15,2025,10,3,wholesale
Bono East,Techiman Municipal,15-10-2025,Techiman Market,wholesale,Rice Local non perfumed,9.76,2025-10-15,2025,10,3,wholesale
Bono East,Techiman Municipal,15-10-2025,Techiman Market,wholesale,Groundnut Red,15.83333333,2025-10-15,2025,10,3,wholesale
Bono East,Techiman Municipal,15-10-2025,Techiman Market,wholesale,Soya Bean,8.273333333,2025-10-15,2025,10,3,wholesale
Greater Accra,TMA-Tema East,19-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,white maize,8.0,2025-10-19,2025,10,3,wholesale
Greater Accra,TMA-Tema East,19-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Maize Yellow,9.0,2025-10-19,2025,10,3,wholesale
Greater Accra,TMA-Tema East,19-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Rice Local perfumed,25.79666667,2025-10-19,2025,10,3,wholesale
Greater Accra,TMA-Tema East,19-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Groundnut Red,27.33333333,2025-10-19,2025,10,3,wholesale
Greater Accra,TMA-Tema East,19-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Soya Bean,16.0,2025-10-19,2025,10,3,wholesale
Upper West,Wa Municipal,23-10-2025,WA MARKET,wholesale,white maize,11.2,2025-10-23,2025,10,4,wholesale
Upper West,Wa Municipal,23-10-2025,WA MARKET,wholesale,Maize Yellow,12.0,2025-10-23,2025,10,4,wholesale
Upper West,Wa Municipal,23-10-2025,WA MARKET,wholesale,Rice Local perfumed,32.0,2025-10-23,2025,10,4,wholesale
Upper West,Wa Municipal,23-10-2025,WA MARKET,wholesale,Rice Local non perfumed,24.0,2025-10-23,2025,10,4,wholesale
Upper West,Wa Municipal,23-10-2025,WA MARKET,wholesale,Groundnut Red,24.0,2025-10-23,2025,10,4,wholesale
Upper West,Wa Municipal,23-10-2025,WA MARKET,wholesale,Soya Bean,12.4,2025-10-23,2025,10,4,wholesale
Upper West,Wa Municipal,23-10-2025,WA MARKET,wholesale,Unshelled Groundnut,12.0,2025-10-23,2025,10,4,wholesale
Upper West,Wa Municipal,06-10-2025,WA MARKET,wholesale,white maize,10.4,2025-10-06,2025,10,1,wholesale
Upper West,Wa Municipal,06-10-2025,WA MARKET,wholesale,Maize Yellow,10.4,2025-10-06,2025,10,1,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,23-10-2025,Bibiani ,wholesale,white maize,6.32,2025-10-23,2025,10,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,23-10-2025,Bibiani ,wholesale,Maize Yellow,8.226666667,2025-10-23,2025,10,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,23-10-2025,Bibiani ,wholesale,Rice Local perfumed,14.46666667,2025-10-23,2025,10,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,23-10-2025,Bibiani ,wholesale,Rice Local non perfumed,13.83,2025-10-23,2025,10,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,23-10-2025,Bibiani ,wholesale,Groundnut Red,20.45333333,2025-10-23,2025,10,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,23-10-2025,Bibiani ,wholesale,Soya Bean,18.55333333,2025-10-23,2025,10,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,23-10-2025,Bibiani ,wholesale,Unshelled Groundnut,43.38666667,2025-10-23,2025,10,4,wholesale
Ahafo,Asunafo North Municipal,26-10-2025,Goaso,wholesale,white maize,5.816666667,2025-10-26,2025,10,4,wholesale
Ahafo,Asunafo North Municipal,26-10-2025,Goaso,wholesale,Maize Yellow,5.786666667,2025-10-26,2025,10,4,wholesale
Ahafo,Asunafo North Municipal,26-10-2025,Goaso,wholesale,Rice Local perfumed,13.27,2025-10-26,2025,10,4,wholesale
Ahafo,Asunafo North Municipal,26-10-2025,Goaso,wholesale,Groundnut Red,20.0,2025-10-26,2025,10,4,wholesale
Oti,Nkwanta South Municipal,13-10-2025,NKWANTA,wholesale,white maize,4.33,2025-10-13,2025,10,2,wholesale
Bono East,Kintampo North Municipal,22-10-2025,KINTAMPO ,wholesale,white maize,3.376666667,2025-10-22,2025,10,4,wholesale
Bono East,Kintampo North Municipal,22-10-2025,KINTAMPO ,wholesale,Rice Local perfumed,10.35,2025-10-22,2025,10,4,wholesale
Bono East,Kintampo North Municipal,22-10-2025,KINTAMPO ,wholesale,Soya Bean,8.0,2025-10-22,2025,10,4,wholesale
Bono,Sunyani Municipal,28-10-2025,Nana Bosomah ,wholesale,white maize,4.0,2025-10-28,2025,10,4,wholesale
Bono,Sunyani Municipal,28-10-2025,Nana Bosomah ,wholesale,Maize Yellow,4.0,2025-10-28,2025,10,4,wholesale
Bono,Sunyani Municipal,28-10-2025,Nana Bosomah ,wholesale,Rice Local perfumed,11.67,2025-10-28,2025,10,4,wholesale
Bono,Sunyani Municipal,28-10-2025,Nana Bosomah ,wholesale,Rice Local non perfumed,10.8325,2025-10-28,2025,10,4,wholesale
Greater Accra,TMA-Tema East,25-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,white maize,8.0,2025-10-25,2025,10,4,wholesale
Greater Accra,TMA-Tema East,25-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Maize Yellow,8.666666667,2025-10-25,2025,10,4,wholesale
Greater Accra,TMA-Tema East,25-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Rice Local perfumed,25.78666667,2025-10-25,2025,10,4,wholesale
Greater Accra,TMA-Tema East,25-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Groundnut Red,32.0,2025-10-25,2025,10,4,wholesale
Greater Accra,TMA-Tema East,25-10-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,Soya Bean,15.60333333,2025-10-25,2025,10,4,wholesale
